cidade,data_previsao,temperatura,umidade,proba_chuva,latitude,longitude
Uruçuí,2026-04-12 12:00:00,27.63,74,100.0,-7.2294,-44.5561
Uruçuí,2026-04-12 15:00:00,28.8,70,100.0,-7.2294,-44.5561
Uruçuí,2026-04-12 18:00:00,30.0,62,100.0,-7.2294,-44.5561
Uruçuí,2026-04-12 21:00:00,26.53,78,8.0,-7.2294,-44.5561
Uruçuí,2026-04-13 00:00:00,24.41,86,0.0,-7.2294,-44.5561
Uruçuí,2026-04-13 03:00:00,23.64,88,0.0,-7.2294,-44.5561
Uruçuí,2026-04-13 06:00:00,22.89,92,0.0,-7.2294,-44.5561
Uruçuí,2026-04-13 09:00:00,22.41,93,59.0,-7.2294,-44.5561
Uruçuí,2026-04-13 12:00:00,28.15,67,87.0,-7.2294,-44.5561
Uruçuí,2026-04-13 15:00:00,31.29,53,23.0,-7.2294,-44.5561
Uruçuí,2026-04-13 18:00:00,32.37,46,9.0,-7.2294,-44.5561
Uruçuí,2026-04-13 21:00:00,26.94,70,0.0,-7.2294,-44.5561
Uruçuí,2026-04-14 00:00:00,25.15,74,0.0,-7.2294,-44.5561
Uruçuí,2026-04-14 03:00:00,23.55,83,0.0,-7.2294,-44.5561
Uruçuí,2026-04-14 06:00:00,22.77,88,22.0,-7.2294,-44.5561
Uruçuí,2026-04-14 09:00:00,22.14,92,32.0,-7.2294,-44.5561
Barreiras,2026-04-09 12:00:00,24.59,61,0.0,-12.1528,-44.99
Barreiras,2026-04-09 15:00:00,30.16,47,0.0,-12.1528,-44.99
Barreiras,2026-04-09 18:00:00,34.88,34,0.0,-12.1528,-44.99
Barreiras,2026-04-09 21:00:00,26.72,58,0.0,-12.1528,-44.99
Barreiras,2026-04-10 00:00:00,26.38,57,0.0,-12.1528,-44.99
Barreiras,2026-04-10 03:00:00,24.69,66,0.0,-12.1528,-44.99
Barreiras,2026-04-10 06:00:00,22.44,75,0.0,-12.1528,-44.99
Barreiras,2026-04-10 09:00:00,22.82,73,0.0,-12.1528,-44.99
Barreiras,2026-04-10 12:00:00,26.28,62,0.0,-12.1528,-44.99
Barreiras,2026-04-10 15:00:00,26.08,64,0.0,-12.1528,-44.99
Barreiras,2026-04-10 18:00:00,33.68,42,0.0,-12.1528,-44.99
Barreiras,2026-04-10 21:00:00,27.5,62,5.0,-12.1528,-44.99
Barreiras,2026-04-11 00:00:00,24.75,78,80.0,-12.1528,-44.99
Barreiras,2026-04-11 03:00:00,23.1,83,0.0,-12.1528,-44.99
Barreiras,2026-04-11 06:00:00,21.22,91,27.0,-12.1528,-44.99
Barreiras,2026-04-11 09:00:00,22.17,86,0.0,-12.1528,-44.99
Barreiras,2026-04-11 12:00:00,27.68,59,0.0,-12.1528,-44.99
Barreiras,2026-04-11 15:00:00,32.27,44,0.0,-12.1528,-44.99
Barreiras,2026-04-11 18:00:00,29.06,58,0.0,-12.1528,-44.99
Barreiras,2026-04-11 21:00:00,27.7,59,0.0,-12.1528,-44.99
Barreiras,2026-04-12 00:00:00,25.93,66,20.0,-12.1528,-44.99
Barreiras,2026-04-12 03:00:00,23.98,74,20.0,-12.1528,-44.99
Barreiras,2026-04-12 06:00:00,21.79,82,0.0,-12.1528,-44.99
Barreiras,2026-04-12 09:00:00,21.87,79,0.0,-12.1528,-44.99
Barreiras,2026-04-12 12:00:00,28.5,48,0.0,-12.1528,-44.99
Barreiras,2026-04-12 15:00:00,33.44,35,0.0,-12.1528,-44.99
Barreiras,2026-04-12 18:00:00,32.68,38,0.0,-12.1528,-44.99
Barreiras,2026-04-12 21:00:00,27.48,52,0.0,-12.1528,-44.99
Barreiras,2026-04-13 00:00:00,24.41,59,0.0,-12.1528,-44.99
Barreiras,2026-04-13 03:00:00,22.47,59,0.0,-12.1528,-44.99
Barreiras,2026-04-13 06:00:00,23.92,52,0.0,-12.1528,-44.99
Barreiras,2026-04-13 09:00:00,23.43,57,0.0,-12.1528,-44.99
Barreiras,2026-04-13 12:00:00,28.24,50,0.0,-12.1528,-44.99
Barreiras,2026-04-13 15:00:00,33.57,37,0.0,-12.1528,-44.99
Barreiras,2026-04-13 18:00:00,29.29,52,0.0,-12.1528,-44.99
Barreiras,2026-04-13 21:00:00,27.05,57,0.0,-12.1528,-44.99
Barreiras,2026-04-14 00:00:00,24.73,63,0.0,-12.1528,-44.99
Barreiras,2026-04-14 03:00:00,25.29,60,0.0,-12.1528,-44.99
Barreiras,2026-04-14 06:00:00,22.79,71,20.0,-12.1528,-44.99
Barreiras,2026-04-14 09:00:00,20.95,74,0.0,-12.1528,-44.99
Balsas,2026-04-09 12:00:00,23.29,91,72.0,-7.5325,-46.0356
Balsas,2026-04-09 15:00:00,27.35,73,57.0,-7.5325,-46.0356
Balsas,2026-04-09 18:00:00,30.5,58,84.0,-7.5325,-46.0356
Balsas,2026-04-09 21:00:00,26.54,77,44.0,-7.5325,-46.0356
Balsas,2026-04-10 00:00:00,24.57,85,14.0,-7.5325,-46.0356
Balsas,2026-04-10 03:00:00,23.58,89,67.0,-7.5325,-46.0356
Balsas,2026-04-10 06:00:00,21.95,96,100.0,-7.5325,-46.0356
Balsas,2026-04-10 09:00:00,21.56,96,0.0,-7.5325,-46.0356
Balsas,2026-04-10 12:00:00,25.91,79,30.0,-7.5325,-46.0356
Balsas,2026-04-10 15:00:00,31.53,57,46.0,-7.5325,-46.0356
Balsas,2026-04-10 18:00:00,29.6,67,100.0,-7.5325,-46.0356
Balsas,2026-04-10 21:00:00,26.48,79,100.0,-7.5325,-46.0356
Balsas,2026-04-11 00:00:00,23.77,91,100.0,-7.5325,-46.0356
Balsas,2026-04-11 03:00:00,23.11,94,98.0,-7.5325,-46.0356
Balsas,2026-04-11 06:00:00,23.0,94,100.0,-7.5325,-46.0356
Balsas,2026-04-11 09:00:00,22.24,95,0.0,-7.5325,-46.0356
Balsas,2026-04-11 12:00:00,26.76,79,21.0,-7.5325,-46.0356
Balsas,2026-04-11 15:00:00,30.18,63,100.0,-7.5325,-46.0356
Balsas,2026-04-11 18:00:00,30.17,61,100.0,-7.5325,-46.0356
Balsas,2026-04-11 21:00:00,26.21,79,100.0,-7.5325,-46.0356
Balsas,2026-04-12 00:00:00,23.96,89,82.0,-7.5325,-46.0356
Balsas,2026-04-12 03:00:00,23.25,92,33.0,-7.5325,-46.0356
Balsas,2026-04-12 06:00:00,22.62,94,7.0,-7.5325,-46.0356
Balsas,2026-04-12 09:00:00,22.12,95,0.0,-7.5325,-46.0356
Balsas,2026-04-12 12:00:00,27.27,76,67.0,-7.5325,-46.0356
Balsas,2026-04-12 15:00:00,29.87,62,100.0,-7.5325,-46.0356
Balsas,2026-04-12 18:00:00,30.89,56,100.0,-7.5325,-46.0356
Balsas,2026-04-12 21:00:00,26.55,77,25.0,-7.5325,-46.0356
Balsas,2026-04-13 00:00:00,24.47,85,4.0,-7.5325,-46.0356
Balsas,2026-04-13 03:00:00,23.67,87,0.0,-7.5325,-46.0356
Balsas,2026-04-13 06:00:00,23.34,86,0.0,-7.5325,-46.0356
Balsas,2026-04-13 09:00:00,22.21,90,0.0,-7.5325,-46.0356
Balsas,2026-04-13 12:00:00,27.87,70,37.0,-7.5325,-46.0356
Balsas,2026-04-13 15:00:00,31.49,51,75.0,-7.5325,-46.0356
Balsas,2026-04-13 18:00:00,29.7,62,63.0,-7.5325,-46.0356
Balsas,2026-04-13 21:00:00,26.18,79,0.0,-7.5325,-46.0356
Balsas,2026-04-14 00:00:00,24.23,85,0.0,-7.5325,-46.0356
Balsas,2026-04-14 03:00:00,23.33,86,0.0,-7.5325,-46.0356
Balsas,2026-04-14 06:00:00,22.3,91,58.0,-7.5325,-46.0356
Balsas,2026-04-14 09:00:00,21.42,96,91.0,-7.5325,-46.0356
Gurupi,2026-04-09 12:00:00,24.05,88,100.0,-11.7292,-49.0686
Gurupi,2026-04-09 15:00:00,28.51,68,100.0,-11.7292,-49.0686
Gurupi,2026-04-09 18:00:00,31.61,56,80.0,-11.7292,-49.0686
Gurupi,2026-04-09 21:00:00,28.09,71,0.0,-11.7292,-49.0686
Gurupi,2026-04-10 00:00:00,26.05,73,0.0,-11.7292,-49.0686
Gurupi,2026-04-10 03:00:00,24.59,80,18.0,-11.7292,-49.0686
Gurupi,2026-04-10 06:00:00,23.64,87,92.0,-11.7292,-49.0686
Gurupi,2026-04-10 09:00:00,22.81,91,100.0,-11.7292,-49.0686
Gurupi,2026-04-10 12:00:00,27.26,78,73.0,-11.7292,-49.0686
Gurupi,2026-04-10 15:00:00,31.35,58,100.0,-11.7292,-49.0686
Gurupi,2026-04-10 18:00:00,29.91,66,100.0,-11.7292,-49.0686
Gurupi,2026-04-10 21:00:00,26.92,78,97.0,-11.7292,-49.0686
Gurupi,2026-04-11 00:00:00,24.6,85,100.0,-11.7292,-49.0686
Gurupi,2026-04-11 03:00:00,23.67,90,0.0,-11.7292,-49.0686
Gurupi,2026-04-11 06:00:00,23.05,93,61.0,-11.7292,-49.0686
Gurupi,2026-04-11 09:00:00,22.12,96,49.0,-11.7292,-49.0686
Gurupi,2026-04-11 12:00:00,26.03,83,20.0,-11.7292,-49.0686
Gurupi,2026-04-11 15:00:00,31.03,64,40.0,-11.7292,-49.0686
Gurupi,2026-04-11 18:00:00,30.31,65,100.0,-11.7292,-49.0686
Gurupi,2026-04-11 21:00:00,26.63,80,84.0,-11.7292,-49.0686
Gurupi,2026-04-12 00:00:00,25.0,86,97.0,-11.7292,-49.0686
Gurupi,2026-04-12 03:00:00,24.29,86,49.0,-11.7292,-49.0686
Gurupi,2026-04-12 06:00:00,23.2,93,100.0,-11.7292,-49.0686
Gurupi,2026-04-12 09:00:00,22.53,95,100.0,-11.7292,-49.0686
Gurupi,2026-04-12 12:00:00,26.43,84,100.0,-11.7292,-49.0686
Gurupi,2026-04-12 15:00:00,28.78,72,100.0,-11.7292,-49.0686
Gurupi,2026-04-12 18:00:00,29.36,68,100.0,-11.7292,-49.0686
Gurupi,2026-04-12 21:00:00,26.18,82,100.0,-11.7292,-49.0686
Gurupi,2026-04-13 00:00:00,25.36,82,100.0,-11.7292,-49.0686
Gurupi,2026-04-13 03:00:00,23.52,89,92.0,-11.7292,-49.0686
Gurupi,2026-04-13 06:00:00,23.13,91,100.0,-11.7292,-49.0686
Gurupi,2026-04-13 09:00:00,23.23,92,0.0,-11.7292,-49.0686
Gurupi,2026-04-13 12:00:00,26.53,82,100.0,-11.7292,-49.0686
Gurupi,2026-04-13 15:00:00,30.37,61,100.0,-11.7292,-49.0686
Gurupi,2026-04-13 18:00:00,31.48,55,100.0,-11.7292,-49.0686
Gurupi,2026-04-13 21:00:00,27.3,73,20.0,-11.7292,-49.0686
Gurupi,2026-04-14 00:00:00,25.38,74,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 03:00:00,24.05,80,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 06:00:00,23.38,81,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 09:00:00,22.53,84,16.0,-11.7292,-49.0686
Uruçuí,2026-04-10 12:00:00,24.06,85,0.0,-7.2294,-44.5561
Uruçuí,2026-04-10 15:00:00,28.43,67,0.0,-7.2294,-44.5561
Uruçuí,2026-04-10 18:00:00,29.61,66,0.0,-7.2294,-44.5561
Uruçuí,2026-04-10 21:00:00,27.69,68,0.0,-7.2294,-44.5561
Uruçuí,2026-04-11 00:00:00,25.45,74,0.0,-7.2294,-44.5561
Uruçuí,2026-04-11 03:00:00,24.24,79,0.0,-7.2294,-44.5561
Uruçuí,2026-04-11 06:00:00,23.18,85,0.0,-7.2294,-44.5561
Uruçuí,2026-04-11 09:00:00,22.36,90,0.0,-7.2294,-44.5561
Uruçuí,2026-04-11 12:00:00,27.65,72,0.0,-7.2294,-44.5561
Uruçuí,2026-04-11 15:00:00,31.65,55,43.0,-7.2294,-44.5561
Uruçuí,2026-04-11 18:00:00,29.28,65,10.0,-7.2294,-44.5561
Uruçuí,2026-04-11 21:00:00,27.54,71,24.0,-7.2294,-44.5561
Uruçuí,2026-04-12 00:00:00,25.72,78,0.0,-7.2294,-44.5561
Uruçuí,2026-04-12 03:00:00,24.04,84,0.0,-7.2294,-44.5561
Uruçuí,2026-04-12 06:00:00,23.59,86,0.0,-7.2294,-44.5561
Uruçuí,2026-04-12 09:00:00,23.36,86,0.0,-7.2294,-44.5561
Uruçuí,2026-04-12 12:00:00,28.04,69,100.0,-7.2294,-44.5561
Uruçuí,2026-04-12 15:00:00,29.89,62,94.0,-7.2294,-44.5561
Uruçuí,2026-04-12 18:00:00,31.53,52,99.0,-7.2294,-44.5561
Uruçuí,2026-04-12 21:00:00,27.77,66,0.0,-7.2294,-44.5561
Uruçuí,2026-04-13 00:00:00,25.73,75,0.0,-7.2294,-44.5561
Uruçuí,2026-04-13 03:00:00,24.18,85,12.0,-7.2294,-44.5561
Uruçuí,2026-04-13 06:00:00,23.14,90,34.0,-7.2294,-44.5561
Uruçuí,2026-04-13 09:00:00,22.48,93,87.0,-7.2294,-44.5561
Uruçuí,2026-04-13 12:00:00,27.41,74,100.0,-7.2294,-44.5561
Uruçuí,2026-04-13 15:00:00,30.25,59,100.0,-7.2294,-44.5561
Uruçuí,2026-04-13 18:00:00,32.21,48,80.0,-7.2294,-44.5561
Uruçuí,2026-04-13 21:00:00,26.47,75,0.0,-7.2294,-44.5561
Uruçuí,2026-04-14 00:00:00,25.11,78,0.0,-7.2294,-44.5561
Uruçuí,2026-04-14 03:00:00,24.09,83,0.0,-7.2294,-44.5561
Uruçuí,2026-04-14 06:00:00,23.13,88,0.0,-7.2294,-44.5561
Uruçuí,2026-04-14 09:00:00,22.12,95,100.0,-7.2294,-44.5561
Uruçuí,2026-04-14 12:00:00,27.28,75,100.0,-7.2294,-44.5561
Uruçuí,2026-04-14 15:00:00,31.47,51,75.0,-7.2294,-44.5561
Uruçuí,2026-04-14 18:00:00,32.31,48,39.0,-7.2294,-44.5561
Uruçuí,2026-04-14 21:00:00,26.68,73,0.0,-7.2294,-44.5561
Uruçuí,2026-04-15 00:00:00,24.93,78,0.0,-7.2294,-44.5561
Uruçuí,2026-04-15 03:00:00,24.12,81,0.0,-7.2294,-44.5561
Uruçuí,2026-04-15 06:00:00,23.13,86,0.0,-7.2294,-44.5561
Uruçuí,2026-04-15 09:00:00,22.44,92,0.0,-7.2294,-44.5561
Barreiras,2026-04-10 12:00:00,23.0,86,89.0,-12.1528,-44.99
Barreiras,2026-04-10 15:00:00,29.25,59,4.0,-12.1528,-44.99
Barreiras,2026-04-10 18:00:00,29.82,55,26.0,-12.1528,-44.99
Barreiras,2026-04-10 21:00:00,24.2,79,88.0,-12.1528,-44.99
Barreiras,2026-04-11 00:00:00,22.66,87,100.0,-12.1528,-44.99
Barreiras,2026-04-11 03:00:00,22.07,89,5.0,-12.1528,-44.99
Barreiras,2026-04-11 06:00:00,22.28,88,4.0,-12.1528,-44.99
Barreiras,2026-04-11 09:00:00,22.47,86,0.0,-12.1528,-44.99
Barreiras,2026-04-11 12:00:00,27.1,63,0.0,-12.1528,-44.99
Barreiras,2026-04-11 15:00:00,29.79,49,0.0,-12.1528,-44.99
Barreiras,2026-04-11 18:00:00,30.74,49,0.0,-12.1528,-44.99
Barreiras,2026-04-11 21:00:00,26.37,63,0.0,-12.1528,-44.99
Barreiras,2026-04-12 00:00:00,24.21,70,0.0,-12.1528,-44.99
Barreiras,2026-04-12 03:00:00,24.37,65,0.0,-12.1528,-44.99
Barreiras,2026-04-12 06:00:00,22.19,87,100.0,-12.1528,-44.99
Barreiras,2026-04-12 09:00:00,21.85,86,15.0,-12.1528,-44.99
Barreiras,2026-04-12 12:00:00,27.81,52,0.0,-12.1528,-44.99
Barreiras,2026-04-12 15:00:00,32.93,36,0.0,-12.1528,-44.99
Barreiras,2026-04-12 18:00:00,29.3,52,0.0,-12.1528,-44.99
Barreiras,2026-04-12 21:00:00,26.94,56,0.0,-12.1528,-44.99
Barreiras,2026-04-13 00:00:00,25.41,61,0.0,-12.1528,-44.99
Barreiras,2026-04-13 03:00:00,23.52,68,0.0,-12.1528,-44.99
Barreiras,2026-04-13 06:00:00,23.71,61,0.0,-12.1528,-44.99
Barreiras,2026-04-13 09:00:00,23.17,61,0.0,-12.1528,-44.99
Barreiras,2026-04-13 12:00:00,27.97,52,0.0,-12.1528,-44.99
Barreiras,2026-04-13 15:00:00,32.92,38,0.0,-12.1528,-44.99
Barreiras,2026-04-13 18:00:00,30.73,45,0.0,-12.1528,-44.99
Barreiras,2026-04-13 21:00:00,27.74,54,0.0,-12.1528,-44.99
Barreiras,2026-04-14 00:00:00,26.2,57,0.0,-12.1528,-44.99
Barreiras,2026-04-14 03:00:00,24.06,63,0.0,-12.1528,-44.99
Barreiras,2026-04-14 06:00:00,24.41,61,0.0,-12.1528,-44.99
Barreiras,2026-04-14 09:00:00,21.5,71,0.0,-12.1528,-44.99
Barreiras,2026-04-14 12:00:00,28.13,52,0.0,-12.1528,-44.99
Barreiras,2026-04-14 15:00:00,33.01,39,0.0,-12.1528,-44.99
Barreiras,2026-04-14 18:00:00,29.39,49,0.0,-12.1528,-44.99
Barreiras,2026-04-14 21:00:00,27.49,56,0.0,-12.1528,-44.99
Barreiras,2026-04-15 00:00:00,23.97,67,0.0,-12.1528,-44.99
Barreiras,2026-04-15 03:00:00,24.2,65,0.0,-12.1528,-44.99
Barreiras,2026-04-15 06:00:00,23.9,63,0.0,-12.1528,-44.99
Barreiras,2026-04-15 09:00:00,23.23,66,0.0,-12.1528,-44.99
Balsas,2026-04-10 12:00:00,23.44,89,0.0,-7.5325,-46.0356
Balsas,2026-04-10 15:00:00,27.47,75,100.0,-7.5325,-46.0356
Balsas,2026-04-10 18:00:00,30.08,64,100.0,-7.5325,-46.0356
Balsas,2026-04-10 21:00:00,26.48,78,100.0,-7.5325,-46.0356
Balsas,2026-04-11 00:00:00,24.48,86,83.0,-7.5325,-46.0356
Balsas,2026-04-11 03:00:00,23.24,92,100.0,-7.5325,-46.0356
Balsas,2026-04-11 06:00:00,22.66,94,74.0,-7.5325,-46.0356
Balsas,2026-04-11 09:00:00,22.15,95,29.0,-7.5325,-46.0356
Balsas,2026-04-11 12:00:00,26.7,79,51.0,-7.5325,-46.0356
Balsas,2026-04-11 15:00:00,30.51,60,100.0,-7.5325,-46.0356
Balsas,2026-04-11 18:00:00,30.48,60,100.0,-7.5325,-46.0356
Balsas,2026-04-11 21:00:00,26.97,75,51.0,-7.5325,-46.0356
Balsas,2026-04-12 00:00:00,25.46,79,0.0,-7.5325,-46.0356
Balsas,2026-04-12 03:00:00,23.95,85,0.0,-7.5325,-46.0356
Balsas,2026-04-12 06:00:00,23.03,89,20.0,-7.5325,-46.0356
Balsas,2026-04-12 09:00:00,22.32,93,0.0,-7.5325,-46.0356
Balsas,2026-04-12 12:00:00,26.94,76,47.0,-7.5325,-46.0356
Balsas,2026-04-12 15:00:00,29.98,60,100.0,-7.5325,-46.0356
Balsas,2026-04-12 18:00:00,31.21,56,100.0,-7.5325,-46.0356
Balsas,2026-04-12 21:00:00,26.82,76,0.0,-7.5325,-46.0356
Balsas,2026-04-13 00:00:00,24.41,83,0.0,-7.5325,-46.0356
Balsas,2026-04-13 03:00:00,23.08,90,73.0,-7.5325,-46.0356
Balsas,2026-04-13 06:00:00,22.41,93,88.0,-7.5325,-46.0356
Balsas,2026-04-13 09:00:00,22.06,94,0.0,-7.5325,-46.0356
Balsas,2026-04-13 12:00:00,26.7,79,100.0,-7.5325,-46.0356
Balsas,2026-04-13 15:00:00,29.74,62,100.0,-7.5325,-46.0356
Balsas,2026-04-13 18:00:00,29.48,65,100.0,-7.5325,-46.0356
Balsas,2026-04-13 21:00:00,26.33,78,0.0,-7.5325,-46.0356
Balsas,2026-04-14 00:00:00,24.53,82,0.0,-7.5325,-46.0356
Balsas,2026-04-14 03:00:00,23.63,86,0.0,-7.5325,-46.0356
Balsas,2026-04-14 06:00:00,22.4,92,100.0,-7.5325,-46.0356
Balsas,2026-04-14 09:00:00,21.67,95,100.0,-7.5325,-46.0356
Balsas,2026-04-14 12:00:00,26.57,80,100.0,-7.5325,-46.0356
Balsas,2026-04-14 15:00:00,30.17,58,100.0,-7.5325,-46.0356
Balsas,2026-04-14 18:00:00,30.08,59,100.0,-7.5325,-46.0356
Balsas,2026-04-14 21:00:00,26.28,75,0.0,-7.5325,-46.0356
Balsas,2026-04-15 00:00:00,24.68,80,0.0,-7.5325,-46.0356
Balsas,2026-04-15 03:00:00,23.59,83,0.0,-7.5325,-46.0356
Balsas,2026-04-15 06:00:00,22.76,88,34.0,-7.5325,-46.0356
Balsas,2026-04-15 09:00:00,22.06,92,28.0,-7.5325,-46.0356
Gurupi,2026-04-10 12:00:00,24.02,87,63.0,-11.7292,-49.0686
Gurupi,2026-04-10 15:00:00,28.18,70,39.0,-11.7292,-49.0686
Gurupi,2026-04-10 18:00:00,31.34,58,30.0,-11.7292,-49.0686
Gurupi,2026-04-10 21:00:00,24.21,89,100.0,-11.7292,-49.0686
Gurupi,2026-04-11 00:00:00,24.47,86,100.0,-11.7292,-49.0686
Gurupi,2026-04-11 03:00:00,23.35,90,100.0,-11.7292,-49.0686
Gurupi,2026-04-11 06:00:00,22.61,94,100.0,-11.7292,-49.0686
Gurupi,2026-04-11 09:00:00,22.54,93,0.0,-11.7292,-49.0686
Gurupi,2026-04-11 12:00:00,26.27,83,0.0,-11.7292,-49.0686
Gurupi,2026-04-11 15:00:00,29.77,68,94.0,-11.7292,-49.0686
Gurupi,2026-04-11 18:00:00,29.54,72,100.0,-11.7292,-49.0686
Gurupi,2026-04-11 21:00:00,26.42,82,100.0,-11.7292,-49.0686
Gurupi,2026-04-12 00:00:00,23.93,89,100.0,-11.7292,-49.0686
Gurupi,2026-04-12 03:00:00,23.23,92,95.0,-11.7292,-49.0686
Gurupi,2026-04-12 06:00:00,23.12,91,100.0,-11.7292,-49.0686
Gurupi,2026-04-12 09:00:00,22.43,93,100.0,-11.7292,-49.0686
Gurupi,2026-04-12 12:00:00,25.84,85,100.0,-11.7292,-49.0686
Gurupi,2026-04-12 15:00:00,28.91,72,100.0,-11.7292,-49.0686
Gurupi,2026-04-12 18:00:00,29.56,66,100.0,-11.7292,-49.0686
Gurupi,2026-04-12 21:00:00,25.84,85,73.0,-11.7292,-49.0686
Gurupi,2026-04-13 00:00:00,23.58,89,100.0,-11.7292,-49.0686
Gurupi,2026-04-13 03:00:00,22.64,93,100.0,-11.7292,-49.0686
Gurupi,2026-04-13 06:00:00,23.15,89,80.0,-11.7292,-49.0686
Gurupi,2026-04-13 09:00:00,23.04,93,0.0,-11.7292,-49.0686
Gurupi,2026-04-13 12:00:00,26.11,83,91.0,-11.7292,-49.0686
Gurupi,2026-04-13 15:00:00,30.06,58,45.0,-11.7292,-49.0686
Gurupi,2026-04-13 18:00:00,31.3,54,13.0,-11.7292,-49.0686
Gurupi,2026-04-13 21:00:00,26.74,74,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 00:00:00,25.48,68,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 03:00:00,24.15,74,20.0,-11.7292,-49.0686
Gurupi,2026-04-14 06:00:00,22.21,88,85.0,-11.7292,-49.0686
Gurupi,2026-04-14 09:00:00,21.99,88,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 12:00:00,25.91,80,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 15:00:00,30.34,57,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 18:00:00,31.8,52,0.0,-11.7292,-49.0686
Gurupi,2026-04-14 21:00:00,27.74,69,0.0,-11.7292,-49.0686
Gurupi,2026-04-15 00:00:00,27.03,63,0.0,-11.7292,-49.0686
Gurupi,2026-04-15 03:00:00,25.36,70,0.0,-11.7292,-49.0686
Gurupi,2026-04-15 06:00:00,24.3,77,0.0,-11.7292,-49.0686
Gurupi,2026-04-15 09:00:00,23.15,81,0.0,-11.7292,-49.0686
Uruçuí,2026-04-11 12:00:00,24.49,75,0.0,-7.2294,-44.5561
Uruçuí,2026-04-11 15:00:00,28.91,56,0.0,-7.2294,-44.5561
Uruçuí,2026-04-11 18:00:00,32.52,42,0.0,-7.2294,-44.5561
Uruçuí,2026-04-11 21:00:00,27.62,61,0.0,-7.2294,-44.5561
Uruçuí,2026-04-12 00:00:00,26.01,60,0.0,-7.2294,-44.5561
Uruçuí,2026-04-12 03:00:00,24.62,65,0.0,-7.2294,-44.5561
Uruçuí,2026-04-12 06:00:00,23.45,74,0.0,-7.2294,-44.5561
Uruçuí,2026-04-12 09:00:00,22.32,89,20.0,-7.2294,-44.5561
Uruçuí,2026-04-12 12:00:00,28.05,70,100.0,-7.2294,-44.5561
Uruçuí,2026-04-12 15:00:00,30.6,58,100.0,-7.2294,-44.5561
Uruçuí,2026-04-12 18:00:00,29.73,63,100.0,-7.2294,-44.5561
Uruçuí,2026-04-12 21:00:00,27.31,72,24.0,-7.2294,-44.5561
Uruçuí,2026-04-13 00:00:00,24.73,80,0.0,-7.2294,-44.5561
Uruçuí,2026-04-13 03:00:00,23.75,86,2.0,-7.2294,-44.5561
Uruçuí,2026-04-13 06:00:00,22.66,91,91.0,-7.2294,-44.5561
Uruçuí,2026-04-13 09:00:00,22.17,93,42.0,-7.2294,-44.5561
Uruçuí,2026-04-13 12:00:00,27.73,70,100.0,-7.2294,-44.5561
Uruçuí,2026-04-13 15:00:00,29.56,63,100.0,-7.2294,-44.5561
Uruçuí,2026-04-13 18:00:00,29.15,67,100.0,-7.2294,-44.5561
Uruçuí,2026-04-13 21:00:00,26.25,76,0.0,-7.2294,-44.5561
Uruçuí,2026-04-14 00:00:00,24.76,78,0.0,-7.2294,-44.5561
Uruçuí,2026-04-14 03:00:00,24.53,80,0.0,-7.2294,-44.5561
Uruçuí,2026-04-14 06:00:00,22.48,93,85.0,-7.2294,-44.5561
Uruçuí,2026-04-14 09:00:00,21.62,97,100.0,-7.2294,-44.5561
Uruçuí,2026-04-14 12:00:00,25.45,82,100.0,-7.2294,-44.5561
Uruçuí,2026-04-14 15:00:00,28.87,67,100.0,-7.2294,-44.5561
Uruçuí,2026-04-14 18:00:00,29.62,60,100.0,-7.2294,-44.5561
Uruçuí,2026-04-14 21:00:00,26.22,74,0.0,-7.2294,-44.5561
Uruçuí,2026-04-15 00:00:00,24.63,80,0.0,-7.2294,-44.5561
Uruçuí,2026-04-15 03:00:00,23.67,85,0.0,-7.2294,-44.5561
Uruçuí,2026-04-15 06:00:00,22.93,89,39.0,-7.2294,-44.5561
Uruçuí,2026-04-15 09:00:00,23.14,89,35.0,-7.2294,-44.5561
Uruçuí,2026-04-15 12:00:00,26.91,76,100.0,-7.2294,-44.5561
Uruçuí,2026-04-15 15:00:00,30.66,56,90.0,-7.2294,-44.5561
Uruçuí,2026-04-15 18:00:00,28.89,68,81.0,-7.2294,-44.5561
Uruçuí,2026-04-15 21:00:00,26.81,72,0.0,-7.2294,-44.5561
Uruçuí,2026-04-16 00:00:00,25.13,78,0.0,-7.2294,-44.5561
Uruçuí,2026-04-16 03:00:00,23.97,82,0.0,-7.2294,-44.5561
Uruçuí,2026-04-16 06:00:00,22.14,95,100.0,-7.2294,-44.5561
Uruçuí,2026-04-16 09:00:00,21.9,97,100.0,-7.2294,-44.5561
Barreiras,2026-04-11 12:00:00,24.83,66,0.0,-12.1528,-44.99
Barreiras,2026-04-11 15:00:00,29.75,50,0.0,-12.1528,-44.99
Barreiras,2026-04-11 18:00:00,30.43,48,0.0,-12.1528,-44.99
Barreiras,2026-04-11 21:00:00,27.73,51,0.0,-12.1528,-44.99
Barreiras,2026-04-12 00:00:00,24.45,64,0.0,-12.1528,-44.99
Barreiras,2026-04-12 03:00:00,23.24,68,0.0,-12.1528,-44.99
